,Rnd,Pick,Age,To,CareerAV,DraftedAV,GamesPlayed,Pass Completions,Pass Attempts,Passing Yards,Passing Touchdowns,Thrown Interceptions,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Receptions,Receiving Yards,Receiving Touchdowns,Solo,Interceptions (DEF),Sacks,College,College_code
1831,2,42,21.0,2020.0,73.0,69.0,131.0,0.0,0.0,0.0,0.0,0.0,0.007633587786259542,0.015267175572519083,0.007633587786259542,4.320610687022901,64.76335877862596,0.6564885496183206,0.0,0.0,0.0,Arizona,12
1832,2,43,22.0,2012.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,Texas,234
1833,2,44,23.0,2017.0,32.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.01,0.305,Texas,234
1834,2,45,23.0,2018.0,48.0,29.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utah,253
1835,2,46,21.0,2020.0,69.0,15.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2229299363057327,0.0,0.15286624203821655,East Carolina,61
1836,2,47,23.0,2014.0,36.0,36.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576271186440678,0.1016949152542373,0.3050847457627119,TCU,228
1837,2,48,22.0,2015.0,3.0,0.0,21.0,12.142857142857142,22.476190476190474,120.0,0.3333333333333333,0.6666666666666666,1.7619047619047619,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Notre Dame,178
1838,2,49,22.0,2015.0,9.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1125,0.0,0.0125,USC,251
1839,2,50,22.0,2014.0,8.0,7.0,69.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.2463768115942029,0.014492753623188406,0.0,0.0,0.0,1.9855072463768115,0.028985507246376812,0.07246376811594203,Alabama,5
1840,2,51,23.0,2015.0,16.0,13.0,82.0,0.0,0.0,0.0,0.0,0.0,4.841463414634147,20.426829268292682,0.08536585365853659,1.2195121951219512,9.865853658536585,0.036585365853658534,0.08536585365853659,0.0,0.0,Stanford,225
1841,2,52,22.0,2014.0,21.0,21.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9726027397260273,0.0136986301369863,0.3493150684931507,Virginia Tech,259
1842,2,53,22.0,2014.0,8.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1578947368421053,0.0,0.09210526315789473,Florida,69
1843,2,54,21.0,2020.0,65.0,62.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0552147239263805,0.012269938650306749,0.5368098159509203,Florida,69
1844,2,55,24.0,2020.0,56.0,56.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.415254237288136,0.11864406779661017,0.03389830508474576,Penn St.,187
1845,2,56,23.0,2015.0,17.0,17.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3529411764705883,0.014705882352941176,0.27941176470588236,Purdue,195
1846,2,57,22.0,2014.0,13.0,13.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,Alabama,5
1847,2,58,22.0,2014.0,14.0,13.0,51.0,0.0,0.0,0.0,0.0,0.0,10.588235294117647,46.333333333333336,0.27450980392156865,1.3137254901960784,6.803921568627451,0.0,0.0,0.0,0.0,Auburn,20
1848,2,59,23.0,2012.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,6.6521739130434785,23.347826086956523,0.043478260869565216,0.6956521739130435,6.0,0.0,0.0,0.0,0.0,Tennessee,231
1849,2,60,22.0,2020.0,58.0,16.0,160.0,0.0125,0.01875,0.25625,0.00625,0.0,0.275,1.35,0.0,4.34375,51.7375,0.2875,0.0,0.0,0.0,Notre Dame,178
1850,2,61,22.0,2018.0,21.0,3.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,127
1851,2,62,23.0,2016.0,22.0,18.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717948717948718,0.02564102564102564,0.02564102564102564,Florida,69
1852,2,63,23.0,2013.0,17.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.611111111111111,0.037037037037037035,0.046296296296296294,Iowa,100
1853,2,64,23.0,2015.0,15.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USC,251
1854,3,65,23.0,2013.0,3.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,0.0,South Florida,218
1855,3,66,22.0,2012.0,12.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342857142857143,0.14285714285714285,0.02857142857142857,Iowa,100
1856,3,67,22.0,2012.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,Vanderbilt,255
1857,3,68,22.0,2014.0,20.0,13.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,96
1858,3,69,23.0,2020.0,51.0,20.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hillsdale,88
1859,3,70,23.0,2018.0,16.0,9.0,134.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.06716417910447761,0.0,1.4179104477611941,15.880597014925373,0.11194029850746269,0.1044776119402985,0.0,0.0,Oregon,184
1860,3,71,21.0,2019.0,33.0,31.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.462809917355372,0.08264462809917356,0.07851239669421488,Georgia Tech,81
1861,3,72,23.0,2015.0,7.0,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6610169491525424,0.0,0.06779661016949153,Arkansas St.,17
1862,3,73,24.0,2019.0,40.0,15.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mississippi,139
1863,3,74,22.0,2015.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,Louisiana Tech,119
1864,3,75,22.0,2016.0,20.0,17.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168831168831169,0.11688311688311688,0.0,Florida,69
1866,3,77,22.0,2014.0,9.0,9.0,57.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.08771929824561403,0.0,1.8771929824561404,23.280701754385966,0.08771929824561403,0.07017543859649122,0.0,0.0,USC,251
1867,3,78,23.0,2018.0,43.0,17.0,125.0,0.0,0.008,0.0,0.0,0.0,0.088,1.04,0.0,3.248,43.184,0.248,0.016,0.0,0.0,LSU,109
1868,3,79,21.0,2016.0,29.0,27.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3529411764705883,0.03529411764705882,0.08235294117647059,Washington,263
1869,3,80,23.0,2015.0,21.0,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baylor,23
1870,3,81,22.0,2018.0,30.0,10.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2538461538461538,0.0,0.05,Arizona,12
1871,3,82,23.0,2020.0,59.0,12.0,158.0,0.0189873417721519,0.0189873417721519,0.4936708860759494,0.012658227848101266,0.0,0.12025316455696203,1.0822784810126582,0.006329113924050633,4.189873417721519,54.550632911392405,0.2974683544303797,0.04430379746835443,0.0,0.0,SMU,202
1872,3,83,22.0,2020.0,47.0,22.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3985507246376812,0.007246376811594203,0.13768115942028986,Kentucky,108
1873,3,84,24.0,2012.0,7.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2916666666666665,35.75,0.16666666666666666,0.0,0.0,0.0,Texas,234
1874,3,85,24.0,2020.0,14.0,10.0,44.0,13.636363636363637,22.477272727272727,146.70454545454547,0.6818181818181818,0.6363636363636364,3.159090909090909,11.568181818181818,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.0,0.0,0.0,0.0,Texas,234
1875,3,86,23.0,2013.0,12.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.1282051282051282,Washington,263
1876,3,87,23.0,2017.0,46.0,28.0,111.0,0.0,0.018018018018018018,0.0,0.0,0.0,0.009009009009009009,0.009009009009009009,0.0,3.954954954954955,52.3963963963964,0.4774774774774775,0.07207207207207207,0.0,0.0,Minnesota,138
1877,3,88,22.0,2020.0,23.0,14.0,163.0,0.0,0.0,0.0,0.0,0.0,0.07975460122699386,0.6196319018404908,0.0,1.6012269938650308,18.67484662576687,0.09202453987730061,0.0,0.0,0.0,The Citadel,241
1878,3,89,22.0,2013.0,1.0,1.0,41.0,0.04878048780487805,0.07317073170731707,0.2682926829268293,0.0,0.0,0.07317073170731707,0.2926829268292683,0.0,0.14634146341463414,3.1951219512195124,0.0,0.0,0.0,0.0,Appalachian St.,11
1879,3,90,22.0,2012.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,Ohio,179
1880,3,91,22.0,2017.0,67.0,63.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.909090909090909,0.050505050505050504,0.1414141414141414,Penn St.,187
1881,3,92,22.0,2018.0,32.0,13.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arizona St.,13
1882,3,93,23.0,2015.0,10.0,9.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,24.510204081632654,0.12244897959183673,0.0,0.0,0.0,Iowa,100
1883,3,94,23.0,2011.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,USC,251
1884,3,95,23.0,2020.0,61.0,38.0,169.0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.01775147928994083,0.0,4.136094674556213,49.34319526627219,0.48520710059171596,0.005917159763313609,0.0,0.0,Miami (FL),131
1885,3,96,23.0,2014.0,3.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.034482758620689655,0.0,Wake Forest,261
1886,3,97,21.0,2010.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,Georgia,78
1887,3,98,23.0,2014.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,Alabama,5
1888,4,99,23.0,2012.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,4.105263157894737,0.0,0.2631578947368421,0.0,0.0,Cincinnati,45
1889,4,100,22.0,2020.0,65.0,64.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.012422360248447204,0.5,USC,251
1890,4,101,23.0,2014.0,25.0,25.0,63.0,0.015873015873015872,0.015873015873015872,0.4444444444444444,0.0,0.0,0.015873015873015872,0.047619047619047616,0.0,3.5396825396825395,49.03174603174603,0.4126984126984127,0.0,0.0,0.0,Syracuse,227
1891,4,102,22.0,2014.0,10.0,9.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4893617021276597,0.02127659574468085,0.02127659574468085,Miami (FL),131
1892,4,103,22.0,2016.0,31.0,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.422222222222222,0.03333333333333333,0.10555555555555556,LSU,109
1893,4,104,21.0,2017.0,33.0,25.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.968,0.12,0.004,UCLA,249
1894,4,105,24.0,2010.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09090909090909091,0.0,Kentucky,108
1895,4,106,22.0,2012.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maryland,126
1896,4,107,22.0,2015.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,1.6904761904761905,0.023809523809523808,0.9761904761904762,0.023809523809523808,0.0,Connecticut,52
1897,4,108,23.0,2013.0,12.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.5,5.2894736842105265,0.05263157894736842,1.5,22.31578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,Clemson,47
1898,4,109,23.0,2014.0,15.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.2,Northwestern,176
1899,4,110,23.0,2016.0,8.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202247191011236,0.0,0.011235955056179775,Kansas,105
1900,4,111,23.0,2015.0,11.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326923076923077,0.07692307692307693,0.057692307692307696,Oregon,184
1901,4,112,22.0,2014.0,7.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,2.7560975609756095,12.317073170731707,0.0,0.5609756097560976,5.878048780487805,0.04878048780487805,0.1951219512195122,0.0,0.0,USC,251
1902,4,113,20.0,2012.0,22.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.23684210526315788,2.5526315789473686,0.0,4.605263157894737,51.473684210526315,0.47368421052631576,0.0,0.0,0.0,Florida,69
1903,4,114,25.0,2016.0,16.0,16.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393939393939394,31.78787878787879,0.19696969696969696,0.030303030303030304,0.0,0.0,BYU,21
1904,4,115,23.0,2012.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,Nebraska,155
1905,4,116,22.0,2012.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,Ohio St.,180
1906,4,117,21.0,2017.0,27.0,13.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNLV,250
1907,4,118,24.0,2015.0,7.0,7.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,17.65,0.16666666666666666,0.08333333333333333,0.0,0.0,Wisconsin,283
1908,4,119,22.0,2014.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,Iowa,100
1909,4,120,22.0,2020.0,89.0,89.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4161490683229814,0.0,0.468944099378882,Georgia,78
1910,4,121,23.0,2012.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.0,0.0,Oklahoma,181
1911,4,122,23.0,2014.0,0.0,0.0,4.0,2.75,4.0,26.75,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northwestern,176
1912,4,123,23.0,2019.0,23.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.0,0.044,LSU,109
1913,4,124,22.0,2011.0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.0,0.03571428571428571,South Carolina,214
1914,4,125,23.0,2016.0,7.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163265306122449,11.938775510204081,0.08163265306122448,0.07142857142857142,0.0,0.0,SW Missouri St.,203
1915,4,126,22.0,2013.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Indiana (PA),99
1916,4,127,22.0,2010.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,North Carolina,165
1917,4,128,22.0,2015.0,9.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miami (FL),131
1918,4,129,22.0,2015.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee,231
1919,4,130,23.0,2016.0,17.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3928571428571428,0.0,0.18452380952380953,Wisconsin,283
1920,4,131,23.0,2012.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,Texas,234
1921,5,132,22.0,2017.0,5.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.6551724137931034,7.425287356321839,0.09195402298850575,0.022988505747126436,0.0,0.0,Illinois,96
1922,5,133,22.0,2017.0,46.0,46.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8623853211009176,0.11009174311926606,0.01834862385321101,Virginia Tech,259
1923,5,134,23.0,2014.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,Clemson,47
1924,5,135,22.0,2014.0,6.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.057692307692307696,0.0,Oklahoma,181
1925,5,136,22.0,2018.0,29.0,16.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4757281553398056,0.08737864077669903,0.0,Mississippi,139
1926,5,137,23.0,2016.0,20.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3580246913580245,0.12345679012345678,0.0,Oklahoma St.,182
1927,5,138,23.0,2012.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,Auburn,20
1928,5,139,23.0,2014.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.43548387096774194,1.7419354838709677,0.03225806451612903,0.1935483870967742,1.3548387096774193,0.016129032258064516,0.03225806451612903,0.0,0.0,Kentucky,108
1929,5,140,23.0,2010.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Virginia Tech,259
1930,5,141,22.0,2010.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,Kansas St.,106
1931,5,142,22.0,2012.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,Troy,244
1932,5,143,23.0,2010.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.10714285714285714,Central Arkansas,37
1933,5,144,22.0,2020.0,9.0,2.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802816901408451,0.02112676056338028,0.007042253521126761,Northwestern,176
1934,5,145,23.0,2017.0,22.0,11.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320388349514563,0.07766990291262135,0.02912621359223301,Maryland,126
1935,5,146,23.0,2017.0,15.0,9.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8058252427184466,0.009708737864077669,0.07281553398058252,North Carolina,165
1936,5,147,23.0,2012.0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas,15
1937,5,148,23.0,2012.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.06666666666666667,0.0,Utah,253
1938,5,149,23.0,2012.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Louisiana,118
1939,5,150,24.0,2013.0,6.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,Michigan,133
1940,5,151,23.0,2016.0,6.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee,231
1942,5,153,22.0,2014.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5666666666666667,0.0,0.1,Murray St.,151
1943,5,154,21.0,2015.0,9.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4833333333333334,15.666666666666666,0.1,0.05,0.0,0.0,Penn St.,187
1944,5,155,22.0,2012.0,4.0,4.0,20.0,16.0,30.1,185.35,0.75,1.25,2.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fordham,73
1945,5,156,23.0,2013.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.8611111111111112,0.0,0.16666666666666666,1.8888888888888888,0.0,0.5,0.0,0.0,Utah,253
1946,5,157,24.0,2017.0,21.0,14.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.546875,0.0,0.15625,Syracuse,227
1947,5,158,23.0,2012.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Col.,28
1948,5,159,22.0,2015.0,18.0,18.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20454545454545456,0.0,1.9204545454545454,27.477272727272727,0.20454545454545456,0.1590909090909091,0.0,0.0,Florida,69
1949,5,160,22.0,2015.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4871794871794872,0.02564102564102564,0.0,Nebraska,155
1950,5,161,23.0,2012.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wake Forest,261
1951,5,162,23.0,2011.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,3.111111111111111,0.0,0.037037037037037035,0.0,0.0,Oklahoma,181
1952,5,163,22.0,2019.0,45.0,45.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6796875,0.1640625,0.08203125,Georgia,78
1953,5,164,23.0,2016.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,0.0,Clemson,47
1954,5,165,23.0,2012.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kansas,105
1955,5,166,22.0,2014.0,6.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Utah,253
1956,5,167,23.0,2011.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Minnesota,138
1958,5,169,21.0,2020.0,44.0,22.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCU,228
1959,6,170,23.0,2014.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.75,0.0,0.25,0.0,0.0,Arizona,12
1960,6,171,24.0,2013.0,2.0,2.0,37.0,0.02702702702702703,0.02702702702702703,-0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35135135135135137,0.0,0.0,Montana,146
1962,6,173,22.0,2015.0,7.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,2.8541666666666665,9.729166666666666,0.11458333333333333,0.23958333333333334,1.4583333333333333,0.0,0.3229166666666667,0.0,0.0,Mississippi St.,140
1964,6,175,22.0,2015.0,32.0,26.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2266666666666666,0.013333333333333334,0.5333333333333333,Mississippi,139
1965,6,176,23.0,2012.0,1.0,1.0,3.0,7.666666666666667,15.0,78.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Atlantic,70
1966,6,177,22.0,2011.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.0,0.1875,1.9375,0.0,0.1875,0.0,0.0,South Florida,218
1967,6,178,22.0,2017.0,22.0,9.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1239669421487604,0.0,0.13636363636363635,James Madison,104
1968,6,179,23.0,2020.0,15.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Notre Dame,178
1969,6,180,23.0,2013.0,4.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,10.333333333333334,0.0,0.5454545454545454,3.909090909090909,0.0,0.06060606060606061,0.0,0.0,Southern Illinois,220
